True_Label,Predicted_Label,Error_Score,Class
0,0,0.0050970553,Normal
0,0,0.06554008,Normal
0,0,0.017459037,Normal
0,0,0.045264706,Normal
0,0,0.018710015,Normal
0,0,0.009689579,Normal
0,1,0.3451699,Normal
0,1,0.7053463,Normal
0,0,0.010428209,Normal
0,0,0.21408808,Normal
0,0,0.16902584,Normal
0,0,0.16479024,Normal
0,1,0.9189344,Normal
0,0,0.0054347115,Normal
0,0,0.0075558824,Normal
0,0,0.005102454,Normal
0,0,0.14582272,Normal
0,0,0.0091476925,Normal
0,0,0.041547336,Normal
0,1,0.3162558,Normal
0,0,0.0044864127,Normal
0,0,0.004170769,Normal
0,0,0.08930626,Normal
0,0,0.027151791,Normal
0,0,0.042317253,Normal
0,0,0.065870136,Normal
0,0,0.0077814837,Normal
0,0,0.020267332,Normal
0,0,0.04609397,Normal
0,0,0.056191783,Normal
0,0,0.011268734,Normal
0,0,0.28183144,Normal
0,0,0.008231658,Normal
0,0,0.005934334,Normal
0,0,0.0053587584,Normal
0,0,0.04609397,Normal
0,0,0.039807424,Normal
0,0,0.039897818,Normal
0,0,0.03993156,Normal
0,0,0.006511599,Normal
0,0,0.007520057,Normal
0,0,0.034855362,Normal
0,1,1.156257,Normal
0,0,0.052113272,Normal
0,0,0.0037087316,Normal
0,0,0.06128883,Normal
0,0,0.05382807,Normal
0,0,0.025248053,Normal
0,0,0.048675317,Normal
0,0,0.009546496,Normal
0,0,0.069889896,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,1,0.31548682,Normal
0,0,0.007845822,Normal
0,0,0.04096517,Normal
0,0,0.04096517,Normal
0,0,0.015842553,Normal
0,0,0.04096517,Normal
0,0,0.08452049,Normal
0,0,0.06508437,Normal
0,0,0.008978368,Normal
0,1,1.4827485,Normal
0,0,0.015451656,Normal
0,0,0.014711909,Normal
0,0,0.022468865,Normal
0,0,0.015337428,Normal
0,0,0.015073747,Normal
0,0,0.0059264046,Normal
0,0,0.0071599307,Normal
0,0,0.02023861,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.21831375,Normal
0,1,0.42484695,Normal
0,0,0.0056290464,Normal
0,0,0.007845822,Normal
0,0,0.11296547,Normal
0,0,0.008831228,Normal
0,0,0.007845822,Normal
0,0,0.0110068135,Normal
0,0,0.007845822,Normal
0,0,0.19818401,Normal
0,0,0.0075916513,Normal
0,0,0.14073762,Normal
0,0,0.0075739194,Normal
0,0,0.009853281,Normal
0,0,0.047192387,Normal
0,0,0.047192387,Normal
0,0,0.047192387,Normal
0,0,0.019004948,Normal
0,0,0.047192387,Normal
0,0,0.012609523,Normal
0,0,0.005974082,Normal
0,0,0.20552832,Normal
0,0,0.0041657705,Normal
0,0,0.047192387,Normal
0,0,0.1339567,Normal
0,0,0.0035882627,Normal
0,0,0.0072790645,Normal
0,0,0.007845822,Normal
0,0,0.015503815,Normal
0,0,0.015257547,Normal
0,0,0.015451656,Normal
0,0,0.007845822,Normal
0,0,0.008334526,Normal
0,1,0.7958393,Normal
0,0,0.015451656,Normal
0,0,0.017791767,Normal
0,0,0.0114553245,Normal
0,0,0.007845822,Normal
0,0,0.058419455,Normal
0,0,0.007845822,Normal
0,0,0.008271339,Normal
0,0,0.014513638,Normal
0,0,0.007845822,Normal
0,0,0.16605781,Normal
0,0,0.0032489202,Normal
0,0,0.015010705,Normal
0,0,0.01274275,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.007845822,Normal
0,0,0.016211994,Normal
0,0,0.047377907,Normal
0,0,0.11860746,Normal
0,0,0.007845822,Normal
0,0,0.004187748,Normal
0,0,0.015451656,Normal
0,0,0.004468778,Normal
0,0,0.012732756,Normal
0,1,0.3130986,Normal
0,0,0.00786153,Normal
0,0,0.007845822,Normal
0,0,0.0153040625,Normal
0,0,0.008612858,Normal
0,0,0.016043242,Normal
0,0,0.094782904,Normal
0,0,0.007845822,Normal
0,0,0.06821865,Normal
0,0,0.006492197,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.015451656,Normal
0,0,0.007845822,Normal
0,0,0.020758348,Normal
0,0,0.007845822,Normal
0,0,0.07901856,Normal
0,0,0.0042944956,Normal
0,0,0.05044976,Normal
0,0,0.007888129,Normal
0,0,0.007845822,Normal
0,0,0.071009785,Normal
0,0,0.007845822,Normal
0,0,0.022060843,Normal
0,0,0.07260439,Normal
0,0,0.062611036,Normal
0,0,0.007715339,Normal
0,0,0.007845822,Normal
0,0,0.02273034,Normal
0,0,0.007845822,Normal
0,0,0.025016893,Normal
0,0,0.007845822,Normal
0,0,0.028078401,Normal
0,0,0.015451656,Normal
0,0,0.062571585,Normal
0,0,0.007845822,Normal
0,0,0.053489067,Normal
0,0,0.007845822,Normal
0,0,0.020675559,Normal
0,0,0.007845822,Normal
0,0,0.0040715574,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,1,0.44371682,Normal
0,0,0.09289659,Normal
0,0,0.05204175,Normal
0,0,0.05513268,Normal
0,0,0.024003504,Normal
0,0,0.007845822,Normal
0,0,0.009505075,Normal
0,0,0.049334217,Normal
0,0,0.020675559,Normal
0,0,0.0039006495,Normal
0,0,0.0098523805,Normal
0,0,0.14578298,Normal
0,0,0.013739829,Normal
0,0,0.007845822,Normal
0,0,0.00751394,Normal
0,0,0.009201526,Normal
0,0,0.006377393,Normal
0,0,0.007845822,Normal
0,0,0.08424994,Normal
0,1,0.36979127,Normal
0,0,0.0088309515,Normal
0,0,0.007845822,Normal
0,0,0.0115403095,Normal
0,0,0.022614427,Normal
0,0,0.009436198,Normal
0,0,0.081453666,Normal
0,0,0.07464403,Normal
0,0,0.13443972,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0064689904,Normal
0,0,0.007845822,Normal
0,0,0.010832426,Normal
0,0,0.007845822,Normal
0,0,0.022362031,Normal
0,0,0.04900828,Normal
0,0,0.011831379,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0077671125,Normal
0,0,0.0061807693,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.006471659,Normal
0,0,0.05500038,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007862682,Normal
0,0,0.007845822,Normal
0,0,0.019744074,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.05578763,Normal
0,1,1.8774462,Normal
0,0,0.09301136,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007752977,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.08261046,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0094307605,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.008328099,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007946615,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.005341128,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.008612576,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.020255623,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.01930938,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.008633019,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.025650287,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0077934205,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.022437947,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.06735288,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.05072704,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.085746765,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.009426697,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0074303015,Normal
0,0,0.023378216,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,1,1.8025708,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.052311115,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.014197746,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,1,0.70206374,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.018989438,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.08090537,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.021122526,Normal
0,0,0.053021897,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.07429097,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.009451585,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.017124595,Normal
0,0,0.28487596,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.0954125,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.06815888,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.007845822,Normal
0,0,0.049583048,Normal
0,1,2.7455509,Normal
0,0,0.010780845,Normal
0,0,0.01698047,Normal
0,0,0.18845844,Normal
0,0,0.091835424,Normal
0,0,0.005610733,Normal
0,0,0.06754552,Normal
0,0,0.0042089773,Normal
0,0,0.060299464,Normal
0,0,0.0068629147,Normal
0,0,0.03850008,Normal
0,0,0.00726515,Normal
0,0,0.006864286,Normal
0,0,0.0039363564,Normal
0,0,0.1778192,Normal
0,0,0.03970894,Normal
0,0,0.0075295414,Normal
0,0,0.007526534,Normal
0,0,0.0039006495,Normal
0,0,0.0039363564,Normal
0,0,0.00368181,Normal
0,0,0.0039363564,Normal
0,0,0.0036074228,Normal
0,0,0.10261018,Normal
0,0,0.003403797,Normal
0,0,0.009005903,Normal
0,0,0.0035111168,Normal
0,0,0.0035462952,Normal
0,0,0.0067406422,Normal
0,0,0.003403797,Normal
0,0,0.003403797,Normal
0,0,0.0035216801,Normal
0,0,0.013064347,Normal
0,0,0.00726515,Normal
0,0,0.14295511,Normal
0,0,0.016371168,Normal
0,0,0.0055033886,Normal
0,0,0.0056872834,Normal
0,0,0.0055033886,Normal
0,0,0.00897262,Normal
0,0,0.107526235,Normal
0,0,0.00726515,Normal
0,0,0.0032636868,Normal
0,0,0.015740013,Normal
0,0,0.00726515,Normal
0,0,0.0088271415,Normal
0,0,0.0032668859,Normal
0,1,1.21421,Normal
0,0,0.23114756,Normal
0,0,0.112969875,Normal
0,0,0.0062935557,Normal
0,0,0.01919475,Normal
0,0,0.19333456,Normal
0,0,0.010135762,Normal
0,0,0.03750487,Normal
0,0,0.02023861,Normal
0,0,0.10367962,Normal
0,0,0.2166306,Normal
0,0,0.0059264046,Normal
0,0,0.0074297376,Normal
0,0,0.013119388,Normal
0,0,0.0080575235,Normal
0,0,0.004304922,Normal
0,1,2.5756574,Normal
0,0,0.008831228,Normal
0,0,0.0042159446,Normal
0,0,0.006164937,Normal
0,0,0.21087046,Normal
0,0,0.0055558872,Normal
0,0,0.0051789437,Normal
0,0,0.0049237306,Normal
0,0,0.004242951,Normal
0,0,0.010482209,Normal
0,0,0.004242951,Normal
0,0,0.0042064795,Normal
0,0,0.025343914,Normal
0,0,0.007835694,Normal
0,1,0.771841,Normal
0,0,0.012799625,Normal
0,0,0.060908075,Normal
0,0,0.03907231,Normal
0,0,0.0039410368,Normal
0,0,0.0460254,Normal
0,0,0.0037584817,Normal
0,0,0.02223022,Normal
0,0,0.03491364,Normal
0,0,0.010193973,Normal
0,0,0.024649205,Normal
0,0,0.010225978,Normal
0,0,0.010282704,Normal
0,0,0.0040960177,Normal
0,0,0.004431831,Normal
0,0,0.004431831,Normal
0,0,0.010002425,Normal
0,0,0.004431831,Normal
0,0,0.010193973,Normal
0,0,0.0165729,Normal
0,0,0.03491364,Normal
0,0,0.082462095,Normal
0,0,0.010193973,Normal
0,0,0.006087461,Normal
0,0,0.0049730884,Normal
0,0,0.00792645,Normal
0,0,0.0077200807,Normal
0,0,0.0042021205,Normal
0,0,0.0041566645,Normal
0,0,0.004347221,Normal
0,1,0.44451764,Normal
0,0,0.0046916055,Normal
0,0,0.0038886701,Normal
0,0,0.15091738,Normal
0,0,0.03155789,Normal
0,1,0.78131837,Normal
0,0,0.006976599,Normal
0,0,0.011601061,Normal
0,0,0.00726515,Normal
0,0,0.0033670205,Normal
0,0,0.007779122,Normal
0,0,0.0032668859,Normal
0,0,0.004635213,Normal
0,0,0.004322661,Normal
0,0,0.011306895,Normal
0,0,0.0036856423,Normal
0,0,0.015058019,Normal
0,0,0.003648346,Normal
0,0,0.0038066907,Normal
0,0,0.0041463296,Normal
0,0,0.2261259,Normal
0,0,0.007746561,Normal
0,0,0.0036806196,Normal
0,0,0.101132415,Normal
0,1,1.522978,Normal
0,0,0.004516607,Normal
0,0,0.007505145,Normal
0,0,0.020039966,Normal
0,1,0.8847305,Normal
0,0,0.0076995655,Normal
0,0,0.007993642,Normal
0,0,0.00757625,Normal
0,0,0.005811955,Normal
0,0,0.055625428,Normal
0,0,0.0057282816,Normal
0,0,0.007614894,Normal
0,0,0.0036434913,Normal
0,0,0.051400557,Normal
0,0,0.013358431,Normal
0,0,0.007927518,Normal
0,0,0.0041477773,Normal
0,0,0.003906866,Normal
0,0,0.048713617,Normal
0,0,0.011957961,Normal
0,0,0.046029855,Normal
0,0,0.0037275874,Normal
0,0,0.018989798,Normal
0,0,0.046036325,Normal
0,0,0.020896988,Normal
0,0,0.020040879,Normal
0,0,0.012714027,Normal
0,0,0.0036434913,Normal
0,0,0.046036325,Normal
0,0,0.0057282816,Normal
0,0,0.007482729,Normal
0,0,0.016051682,Normal
0,0,0.046036325,Normal
0,0,0.016799504,Normal
0,0,0.046036325,Normal
0,0,0.089555845,Normal
0,1,0.32385486,Normal
0,0,0.046036325,Normal
0,0,0.044886522,Normal
0,0,0.039294057,Normal
0,0,0.05082125,Normal
0,0,0.014355856,Normal
0,0,0.046036325,Normal
0,0,0.0035725362,Normal
0,0,0.0076607885,Normal
0,0,0.046036325,Normal
0,0,0.19154237,Normal
0,1,0.6096137,Normal
0,0,0.046036325,Normal
0,0,0.007145381,Normal
0,0,0.0040863343,Normal
0,0,0.009217732,Normal
0,0,0.19600911,Normal
0,0,0.007921775,Normal
0,0,0.003566905,Normal
0,0,0.006656936,Normal
0,0,0.01601231,Normal
0,0,0.0047462643,Normal
0,0,0.047088336,Normal
0,0,0.046036325,Normal
0,0,0.006139178,Normal
0,0,0.05588604,Normal
0,0,0.007249552,Normal
0,0,0.046036325,Normal
0,0,0.0077138413,Normal
0,0,0.21992248,Normal
0,0,0.0067696236,Normal
0,0,0.0066727693,Normal
0,0,0.043866042,Normal
0,0,0.0091476925,Normal
0,1,0.78847235,Normal
0,0,0.0066685295,Normal
0,0,0.0062161954,Normal
0,0,0.0037317306,Normal
0,0,0.00363823,Normal
0,0,0.0037127936,Normal
0,0,0.003690774,Normal
0,0,0.0037001597,Normal
0,0,0.0036994957,Normal
0,0,0.24403195,Normal
0,0,0.14582272,Normal
0,0,0.013117265,Normal
0,1,0.4192707,Normal
0,0,0.13005827,Normal
0,1,0.7140103,Normal
0,0,0.13093396,Normal
0,0,0.015737882,Normal
0,0,0.0075610923,Normal
0,0,0.007934833,Normal
0,0,0.00756881,Normal
0,0,0.00751317,Normal
0,0,0.24187699,Normal
0,0,0.0091476925,Normal
0,0,0.0036551142,Normal
0,0,0.0036628586,Normal
0,0,0.17605796,Normal
0,0,0.011895878,Normal
0,0,0.0077422373,Normal
0,1,0.45572144,Normal
0,0,0.0036653592,Normal
0,0,0.00524307,Normal
0,0,0.0047601326,Normal
0,0,0.011939271,Normal
0,0,0.059295047,Normal
0,0,0.00524307,Normal
0,0,0.0047771544,Normal
0,0,0.0079146875,Normal
0,0,0.007890928,Normal
0,0,0.007381612,Normal
0,0,0.007962194,Normal
0,0,0.0076300353,Normal
0,0,0.0068097184,Normal
0,0,0.00481065,Normal
0,0,0.0078770565,Normal
0,0,0.005102454,Normal
0,0,0.006803936,Normal
0,0,0.0068363464,Normal
0,0,0.011632639,Normal
0,0,0.005276678,Normal
0,0,0.01149217,Normal
0,0,0.005276678,Normal
0,0,0.006164131,Normal
0,0,0.068670794,Normal
0,0,0.26755413,Normal
0,0,0.0058920216,Normal
0,0,0.06604425,Normal
0,1,0.45572144,Normal
0,0,0.008312752,Normal
0,0,0.01149217,Normal
0,0,0.005276678,Normal
0,0,0.0036042249,Normal
0,0,0.01149217,Normal
0,0,0.0052270256,Normal
0,0,0.042594124,Normal
0,0,0.008574588,Normal
0,0,0.012592346,Normal
0,0,0.21408808,Normal
0,0,0.0710191,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.04260124,Normal
0,0,0.04468523,Normal
0,0,0.05104642,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.16995037,Normal
0,0,0.08271804,Normal
0,0,0.043302026,Normal
0,0,0.04468523,Normal
0,0,0.04468523,Normal
0,0,0.007988975,Normal
0,1,0.45572144,Normal
0,0,0.008133854,Normal
0,0,0.020172622,Normal
0,0,0.007873204,Normal
0,0,0.008014693,Normal
0,0,0.14044191,Normal
0,0,0.03780788,Normal
0,0,0.02023861,Normal
0,0,0.0188537,Normal
0,0,0.09388883,Normal
0,1,0.4718831,Normal
0,0,0.03271127,Normal
0,0,0.019992873,Normal
0,1,0.45572144,Normal
0,0,0.0024214985,Normal
0,0,0.007977823,Normal
0,1,1.2166755,Normal
0,0,0.0068629147,Normal
0,0,0.14317435,Normal
0,0,0.008225312,Normal
0,0,0.0067944825,Normal
0,0,0.02226831,Normal
0,0,0.006724834,Normal
0,0,0.014816341,Normal
0,0,0.005261906,Normal
0,0,0.0065813176,Normal
0,0,0.005261906,Normal
0,0,0.010584715,Normal
0,0,0.0041161967,Normal
0,0,0.061973624,Normal
0,0,0.021561436,Normal
0,0,0.004887888,Normal
0,0,0.004887888,Normal
0,0,0.01577546,Normal
0,0,0.004911794,Normal
0,0,0.004911794,Normal
0,0,0.004887888,Normal
0,0,0.004911794,Normal
0,0,0.0059264046,Normal
0,0,0.004887888,Normal
0,0,0.004887888,Normal
0,0,0.004887888,Normal
0,0,0.0060300766,Normal
0,0,0.0060300766,Normal
0,0,0.011933173,Normal
0,0,0.0043452657,Normal
0,0,0.0043688063,Normal
0,0,0.0043688063,Normal
0,0,0.004147725,Normal
0,1,0.31203982,Normal
0,0,0.00508311,Normal
0,0,0.00693389,Normal
0,0,0.00693389,Normal
0,0,0.00693389,Normal
0,0,0.0050320756,Normal
0,0,0.009492429,Normal
0,0,0.010097022,Normal
0,0,0.012573607,Normal
0,0,0.012454327,Normal
0,0,0.010188921,Normal
0,0,0.012454327,Normal
0,0,0.04490161,Normal
0,0,0.012454327,Normal
0,0,0.0050320756,Normal
0,0,0.0041034566,Normal
0,0,0.0042631906,Normal
0,0,0.0041515385,Normal
0,0,0.0041251807,Normal
0,0,0.004219842,Normal
0,0,0.004160354,Normal
0,0,0.0040597674,Normal
0,0,0.0041251807,Normal
0,0,0.041181397,Normal
0,0,0.0042750803,Normal
0,0,0.004029108,Normal
0,0,0.004063059,Normal
0,0,0.0040666414,Normal
0,0,0.004309522,Normal
0,0,0.0040347907,Normal
0,0,0.0041049765,Normal
0,0,0.0041000517,Normal
0,0,0.008312752,Normal
0,0,0.007346996,Normal
0,0,0.03993156,Normal
0,0,0.0054007913,Normal
0,0,0.008147173,Normal
0,0,0.0043688063,Normal
0,0,0.0043452657,Normal
0,0,0.0043688063,Normal
0,0,0.0043452657,Normal
0,0,0.0043688063,Normal
0,0,0.0043452657,Normal
0,0,0.0043688063,Normal
0,0,0.26889408,Normal
0,0,0.006511599,Normal
0,0,0.0065275813,Normal
0,0,0.008731996,Normal
0,0,0.06900226,Normal
0,0,0.002548655,Normal
0,0,0.0091476925,Normal
0,0,0.011019612,Normal
0,0,0.003489907,Normal
0,0,0.013039204,Normal
0,0,0.006492197,Normal
0,0,0.00377445,Normal
0,0,0.052113272,Normal
0,0,0.0933066,Normal
0,0,0.009174708,Normal
0,0,0.006492197,Normal
0,0,0.006492197,Normal
0,0,0.025640698,Normal
0,0,0.008997334,Normal
0,0,0.008278277,Normal
0,0,0.008278277,Normal
0,0,0.05525936,Normal
0,0,0.005299589,Normal
0,0,0.034855362,Normal
0,0,0.0059280326,Normal
0,0,0.059989966,Normal
0,0,0.015067084,Normal
0,0,0.0066638244,Normal
0,0,0.0080852425,Normal
0,1,1.2456948,Normal
0,0,0.1237673,Normal
0,1,0.74948937,Normal
0,0,0.16167936,Normal
0,0,0.082139224,Normal
0,0,0.060948316,Normal
0,0,0.0071488186,Normal
0,0,0.0064115985,Normal
0,0,0.103668116,Normal
0,0,0.1564434,Normal
0,0,0.094320595,Normal
0,0,0.0075244354,Normal
0,0,0.09393439,Normal
0,0,0.0034989675,Normal
0,0,0.040479206,Normal
0,0,0.024266096,Normal
0,0,0.0037234556,Normal
0,0,0.011222634,Normal
0,0,0.047192387,Normal
0,0,0.047192387,Normal
0,0,0.04114462,Normal
0,0,0.056715757,Normal
0,0,0.13272743,Normal
0,0,0.039185546,Normal
0,0,0.08570256,Normal
0,0,0.13408546,Normal
0,0,0.13387509,Normal
0,0,0.092161104,Normal
0,0,0.026629645,Normal
0,0,0.16489777,Normal
0,0,0.06917976,Normal
0,0,0.07102558,Normal
0,0,0.023253739,Normal
0,0,0.015021932,Normal
0,0,0.14357476,Normal
0,0,0.14305498,Normal
0,0,0.041324105,Normal
0,0,0.016081851,Normal
0,1,2.5267668,Normal
0,0,0.025248053,Normal
0,0,0.040085487,Normal
0,0,0.13449766,Normal
0,0,0.0021105139,Normal
0,0,0.013672932,Normal
0,0,0.063626796,Normal
0,0,0.0396996,Normal
0,0,0.01742065,Normal
0,0,0.032109637,Normal
0,0,0.045047183,Normal
0,0,0.009873729,Normal
0,0,0.030905776,Normal
0,0,0.04096517,Normal
0,0,0.0084884195,Normal
0,0,0.0091476925,Normal
0,0,0.056026507,Normal
0,0,0.0091476925,Normal
0,0,0.022590417,Normal
0,0,0.0056714634,Normal
0,0,0.009375688,Normal
0,0,0.042118732,Normal
0,0,0.045047183,Normal
0,0,0.042317253,Normal
0,0,0.042330313,Normal
0,0,0.03945519,Normal
0,0,0.040241417,Normal
0,0,0.055705056,Normal
0,0,0.060078975,Normal
0,0,0.22773632,Normal
0,0,0.0054693925,Normal
0,0,0.0091476925,Normal
0,0,0.014534677,Normal
0,0,0.086059056,Normal
0,0,0.0077814837,Normal
0,0,0.039795734,Normal
0,0,0.0055366377,Normal
0,0,0.02441287,Normal
0,0,0.047088336,Normal
0,0,0.005710198,Normal
0,0,0.0091476925,Normal
0,0,0.0710257,Normal
0,0,0.009864835,Normal
0,0,0.052205108,Normal
0,0,0.005102454,Normal
0,0,0.0053587584,Normal
0,0,0.04687042,Normal
0,0,0.21080533,Normal
0,0,0.02064322,Normal
0,0,0.010930559,Normal
0,0,0.21502851,Normal
0,0,0.19779272,Normal
0,1,1.6316947,Normal
0,0,0.07059507,Normal
0,0,0.16798252,Normal
0,0,0.006064986,Normal
0,0,0.007520057,Normal
0,1,0.8547243,Normal
0,1,1.290026,Normal
0,1,0.31877267,Normal
0,0,0.006290476,Normal
0,0,0.17478232,Normal
0,0,0.013861669,Normal
0,0,0.0149493,Normal
0,0,0.027315278,Normal
0,0,0.05304313,Normal
0,1,0.3428685,Normal
0,0,0.0059342943,Normal
0,1,0.74407595,Normal
0,0,0.018448815,Normal
0,0,0.09519885,Normal
0,0,0.0054347115,Normal
0,0,0.032133494,Normal
0,0,0.042317253,Normal
0,0,0.0073920246,Normal
0,0,0.0077814837,Normal
0,0,0.14582272,Normal
0,0,0.0053656315,Normal
